| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          Off |   00000000:9B:00.0 Off |                    0 |
| N/A   26C    P0             57W /  400W |       1MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Module load: anaconda/3-2024.10-1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/condabin/conda
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/conda
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/conda-env
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/activate
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/deactivate
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/profile.d/conda.sh
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/fish/conf.d/conda.fish
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/shell/condabin/Conda.psm1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/shell/condabin/conda-hook.ps1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/lib/python3.12/site-packages/xontrib/conda.xsh
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/profile.d/conda.csh
modified      /home/aaron.dichoso/.bashrc

==> For changes to take effect, close and re-open your current shell. <==

--------------------training----------------------
/home/aaron.dichoso/.conda/envs/RISNet/lib/python3.8/site-packages/torch/utils/data/dataloader.py:560: UserWarning: This DataLoader will create 20 worker processes in total. Our suggested max number of worker in current system is 8, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
[2025-07-21 16:32:47.862616] => [Epoch Num: 013/100] => [Global Step: 0600/1150] => [Loss: 0.3706]
[2025-07-21 16:33:05.867181] => [Epoch Num: 013/100] => [Global Step: 0620/1150] => [Loss: 0.5419]
[2025-07-21 16:33:23.891882] => [Epoch Num: 013/100] => [Global Step: 0640/1150] => [Loss: 0.4273]
[2025-07-21 16:33:43.301634] => [Epoch Num: 013/100] => [Global Step: 0660/1150] => [Loss: 0.4979]
[2025-07-21 16:34:01.402891] => [Epoch Num: 013/100] => [Global Step: 0680/1150] => [Loss: 0.4490]
[2025-07-21 16:34:19.525990] => [Epoch Num: 013/100] => [Global Step: 0700/1150] => [Loss: 1.1103]
[2025-07-21 16:34:37.659075] => [Epoch Num: 013/100] => [Global Step: 0720/1150] => [Loss: 0.4631]
[2025-07-21 16:34:55.785336] => [Epoch Num: 013/100] => [Global Step: 0740/1150] => [Loss: 0.4930]
[2025-07-21 16:35:13.887386] => [Epoch Num: 013/100] => [Global Step: 0760/1150] => [Loss: 0.4176]
[2025-07-21 16:35:31.988491] => [Epoch Num: 013/100] => [Global Step: 0780/1150] => [Loss: 0.4368]
[2025-07-21 16:35:50.094245] => [Epoch Num: 013/100] => [Global Step: 0800/1150] => [Loss: 0.4847]
[2025-07-21 16:36:09.905573] => [Epoch Num: 013/100] => [Global Step: 0820/1150] => [Loss: 0.4935]
[2025-07-21 16:36:28.087226] => [Epoch Num: 013/100] => [Global Step: 0840/1150] => [Loss: 0.4839]
[2025-07-21 16:36:46.218058] => [Epoch Num: 013/100] => [Global Step: 0860/1150] => [Loss: 0.4951]
[2025-07-21 16:37:04.373828] => [Epoch Num: 013/100] => [Global Step: 0880/1150] => [Loss: 0.8842]
[2025-07-21 16:37:22.578852] => [Epoch Num: 013/100] => [Global Step: 0900/1150] => [Loss: 0.5759]
[2025-07-21 16:37:40.777300] => [Epoch Num: 013/100] => [Global Step: 0920/1150] => [Loss: 0.6004]
[2025-07-21 16:37:59.235191] => [Epoch Num: 013/100] => [Global Step: 0940/1150] => [Loss: 0.4074]
[2025-07-21 16:38:17.365657] => [Epoch Num: 013/100] => [Global Step: 0960/1150] => [Loss: 0.6116]
[2025-07-21 16:38:35.540834] => [Epoch Num: 013/100] => [Global Step: 0980/1150] => [Loss: 0.5140]
[2025-07-21 16:38:53.736546] => [Epoch Num: 013/100] => [Global Step: 1000/1150] => [Loss: 0.5825]
[2025-07-21 16:39:14.024124] => [Epoch Num: 013/100] => [Global Step: 1020/1150] => [Loss: 0.6991]
[2025-07-21 16:39:32.218312] => [Epoch Num: 013/100] => [Global Step: 1040/1150] => [Loss: 0.5622]
[2025-07-21 16:39:50.427470] => [Epoch Num: 013/100] => [Global Step: 1060/1150] => [Loss: 0.3530]
[2025-07-21 16:40:08.674692] => [Epoch Num: 013/100] => [Global Step: 1080/1150] => [Loss: 0.5699]
[2025-07-21 16:40:26.905915] => [Epoch Num: 013/100] => [Global Step: 1100/1150] => [Loss: 0.5262]
[2025-07-21 16:40:45.016862] => [Epoch Num: 013/100] => [Global Step: 1120/1150] => [Loss: 0.4459]
[2025-07-21 16:41:03.013331] => [Epoch Num: 013/100] => [Global Step: 1140/1150] => [Loss: 0.5516]
[2025-07-21 16:41:24.478826] => [Epoch Num: 014/100] => [Global Step: 0000/1150] => [Loss: 0.4577]
[2025-07-21 16:41:42.867005] => [Epoch Num: 014/100] => [Global Step: 0020/1150] => [Loss: 0.5032]
[2025-07-21 16:42:01.041485] => [Epoch Num: 014/100] => [Global Step: 0040/1150] => [Loss: 0.4485]
[2025-07-21 16:42:19.206353] => [Epoch Num: 014/100] => [Global Step: 0060/1150] => [Loss: 0.3574]
[2025-07-21 16:42:37.367008] => [Epoch Num: 014/100] => [Global Step: 0080/1150] => [Loss: 0.5487]
[2025-07-21 16:42:55.542411] => [Epoch Num: 014/100] => [Global Step: 0100/1150] => [Loss: 0.3138]
[2025-07-21 16:43:13.979653] => [Epoch Num: 014/100] => [Global Step: 0120/1150] => [Loss: 0.7037]
[2025-07-21 16:43:32.268998] => [Epoch Num: 014/100] => [Global Step: 0140/1150] => [Loss: 0.3970]
[2025-07-21 16:43:50.622962] => [Epoch Num: 014/100] => [Global Step: 0160/1150] => [Loss: 0.4902]
[2025-07-21 16:44:08.781451] => [Epoch Num: 014/100] => [Global Step: 0180/1150] => [Loss: 0.6426]
[2025-07-21 16:44:26.963369] => [Epoch Num: 014/100] => [Global Step: 0200/1150] => [Loss: 0.3331]
[2025-07-21 16:44:45.594339] => [Epoch Num: 014/100] => [Global Step: 0220/1150] => [Loss: 0.4281]
[2025-07-21 16:45:03.965994] => [Epoch Num: 014/100] => [Global Step: 0240/1150] => [Loss: 0.4289]
[2025-07-21 16:45:22.118637] => [Epoch Num: 014/100] => [Global Step: 0260/1150] => [Loss: 0.4855]
[2025-07-21 16:45:40.616085] => [Epoch Num: 014/100] => [Global Step: 0280/1150] => [Loss: 0.3950]
[2025-07-21 16:45:58.785645] => [Epoch Num: 014/100] => [Global Step: 0300/1150] => [Loss: 0.5803]
[2025-07-21 16:46:16.894536] => [Epoch Num: 014/100] => [Global Step: 0320/1150] => [Loss: 0.5314]
[2025-07-21 16:46:35.068125] => [Epoch Num: 014/100] => [Global Step: 0340/1150] => [Loss: 0.4697]
[2025-07-21 16:46:53.882444] => [Epoch Num: 014/100] => [Global Step: 0360/1150] => [Loss: 0.3341]
[2025-07-21 16:47:12.039265] => [Epoch Num: 014/100] => [Global Step: 0380/1150] => [Loss: 0.6161]
[2025-07-21 16:47:30.822572] => [Epoch Num: 014/100] => [Global Step: 0400/1150] => [Loss: 0.5198]
[2025-07-21 16:47:49.712289] => [Epoch Num: 014/100] => [Global Step: 0420/1150] => [Loss: 0.5849]
[2025-07-21 16:48:07.832704] => [Epoch Num: 014/100] => [Global Step: 0440/1150] => [Loss: 0.4886]
[2025-07-21 16:48:26.855623] => [Epoch Num: 014/100] => [Global Step: 0460/1150] => [Loss: 0.5111]
[2025-07-21 16:48:45.119327] => [Epoch Num: 014/100] => [Global Step: 0480/1150] => [Loss: 0.4299]
[2025-07-21 16:49:03.356829] => [Epoch Num: 014/100] => [Global Step: 0500/1150] => [Loss: 0.5038]
[2025-07-21 16:49:21.573678] => [Epoch Num: 014/100] => [Global Step: 0520/1150] => [Loss: 0.4397]
[2025-07-21 16:49:39.757755] => [Epoch Num: 014/100] => [Global Step: 0540/1150] => [Loss: 0.5292]
[2025-07-21 16:49:57.996939] => [Epoch Num: 014/100] => [Global Step: 0560/1150] => [Loss: 0.2625]
[2025-07-21 16:50:17.374532] => [Epoch Num: 014/100] => [Global Step: 0580/1150] => [Loss: 0.8083]
[2025-07-21 16:50:35.521125] => [Epoch Num: 014/100] => [Global Step: 0600/1150] => [Loss: 0.7129]
[2025-07-21 16:50:53.648642] => [Epoch Num: 014/100] => [Global Step: 0620/1150] => [Loss: 0.4597]
[2025-07-21 16:51:11.769994] => [Epoch Num: 014/100] => [Global Step: 0640/1150] => [Loss: 0.5645]
[2025-07-21 16:51:29.973903] => [Epoch Num: 014/100] => [Global Step: 0660/1150] => [Loss: 0.5471]
[2025-07-21 16:51:48.196537] => [Epoch Num: 014/100] => [Global Step: 0680/1150] => [Loss: 0.6319]
[2025-07-21 16:52:06.323711] => [Epoch Num: 014/100] => [Global Step: 0700/1150] => [Loss: 0.3926]
[2025-07-21 16:52:24.451589] => [Epoch Num: 014/100] => [Global Step: 0720/1150] => [Loss: 0.5734]
[2025-07-21 16:52:44.023068] => [Epoch Num: 014/100] => [Global Step: 0740/1150] => [Loss: 0.6490]
[2025-07-21 16:53:02.169749] => [Epoch Num: 014/100] => [Global Step: 0760/1150] => [Loss: 0.7718]
[2025-07-21 16:53:20.360306] => [Epoch Num: 014/100] => [Global Step: 0780/1150] => [Loss: 0.5391]
[2025-07-21 16:53:38.572177] => [Epoch Num: 014/100] => [Global Step: 0800/1150] => [Loss: 0.4621]
[2025-07-21 16:53:56.730476] => [Epoch Num: 014/100] => [Global Step: 0820/1150] => [Loss: 0.3900]
[2025-07-21 16:54:14.845041] => [Epoch Num: 014/100] => [Global Step: 0840/1150] => [Loss: 0.6259]
[2025-07-21 16:54:32.957799] => [Epoch Num: 014/100] => [Global Step: 0860/1150] => [Loss: 0.5133]
[2025-07-21 16:54:51.063626] => [Epoch Num: 014/100] => [Global Step: 0880/1150] => [Loss: 0.8263]
[2025-07-21 16:55:09.168589] => [Epoch Num: 014/100] => [Global Step: 0900/1150] => [Loss: 0.6202]
[2025-07-21 16:55:29.249542] => [Epoch Num: 014/100] => [Global Step: 0920/1150] => [Loss: 0.6370]
[2025-07-21 16:55:47.350754] => [Epoch Num: 014/100] => [Global Step: 0940/1150] => [Loss: 0.4947]
[2025-07-21 16:56:05.491936] => [Epoch Num: 014/100] => [Global Step: 0960/1150] => [Loss: 0.6749]
[2025-07-21 16:56:23.595707] => [Epoch Num: 014/100] => [Global Step: 0980/1150] => [Loss: 0.5922]
[2025-07-21 16:56:41.607842] => [Epoch Num: 014/100] => [Global Step: 1000/1150] => [Loss: 0.4779]
[2025-07-21 16:56:59.598007] => [Epoch Num: 014/100] => [Global Step: 1020/1150] => [Loss: 0.5229]
[2025-07-21 16:57:17.607081] => [Epoch Num: 014/100] => [Global Step: 1040/1150] => [Loss: 0.3963]
[2025-07-21 16:57:35.581902] => [Epoch Num: 014/100] => [Global Step: 1060/1150] => [Loss: 0.6669]
[2025-07-21 16:57:53.584046] => [Epoch Num: 014/100] => [Global Step: 1080/1150] => [Loss: 0.5153]
[2025-07-21 16:58:11.534742] => [Epoch Num: 014/100] => [Global Step: 1100/1150] => [Loss: 0.5803]
[2025-07-21 16:58:29.392350] => [Epoch Num: 014/100] => [Global Step: 1120/1150] => [Loss: 0.6038]
[2025-07-21 16:58:49.334678] => [Epoch Num: 014/100] => [Global Step: 1140/1150] => [Loss: 0.3727]
[2025-07-21 16:59:08.815643] => [Epoch Num: 015/100] => [Global Step: 0000/1150] => [Loss: 0.3772]
[2025-07-21 16:59:26.914779] => [Epoch Num: 015/100] => [Global Step: 0020/1150] => [Loss: 0.5589]
[2025-07-21 16:59:44.949385] => [Epoch Num: 015/100] => [Global Step: 0040/1150] => [Loss: 0.3673]
[2025-07-21 17:00:02.987963] => [Epoch Num: 015/100] => [Global Step: 0060/1150] => [Loss: 0.5745]
[2025-07-21 17:00:21.011546] => [Epoch Num: 015/100] => [Global Step: 0080/1150] => [Loss: 0.5950]
[2025-07-21 17:00:39.057817] => [Epoch Num: 015/100] => [Global Step: 0100/1150] => [Loss: 0.7900]
[2025-07-21 17:00:57.140861] => [Epoch Num: 015/100] => [Global Step: 0120/1150] => [Loss: 0.5352]
[2025-07-21 17:01:15.224803] => [Epoch Num: 015/100] => [Global Step: 0140/1150] => [Loss: 0.5339]
[2025-07-21 17:01:33.318349] => [Epoch Num: 015/100] => [Global Step: 0160/1150] => [Loss: 0.4213]
[2025-07-21 17:01:51.362096] => [Epoch Num: 015/100] => [Global Step: 0180/1150] => [Loss: 0.5889]
[2025-07-21 17:02:09.431342] => [Epoch Num: 015/100] => [Global Step: 0200/1150] => [Loss: 0.5524]
[2025-07-21 17:02:27.486758] => [Epoch Num: 015/100] => [Global Step: 0220/1150] => [Loss: 0.6625]
[2025-07-21 17:02:45.536727] => [Epoch Num: 015/100] => [Global Step: 0240/1150] => [Loss: 0.5220]
[2025-07-21 17:03:04.089430] => [Epoch Num: 015/100] => [Global Step: 0260/1150] => [Loss: 0.8302]
[2025-07-21 17:03:22.171613] => [Epoch Num: 015/100] => [Global Step: 0280/1150] => [Loss: 0.5116]
[2025-07-21 17:03:40.188999] => [Epoch Num: 015/100] => [Global Step: 0300/1150] => [Loss: 0.3559]
[2025-07-21 17:03:58.886853] => [Epoch Num: 015/100] => [Global Step: 0320/1150] => [Loss: 0.5114]
[2025-07-21 17:04:16.902914] => [Epoch Num: 015/100] => [Global Step: 0340/1150] => [Loss: 0.4713]
[2025-07-21 17:04:34.911320] => [Epoch Num: 015/100] => [Global Step: 0360/1150] => [Loss: 0.6066]
[2025-07-21 17:04:53.006582] => [Epoch Num: 015/100] => [Global Step: 0380/1150] => [Loss: 0.5385]
[2025-07-21 17:05:11.065767] => [Epoch Num: 015/100] => [Global Step: 0400/1150] => [Loss: 0.6195]
[2025-07-21 17:05:29.917612] => [Epoch Num: 015/100] => [Global Step: 0420/1150] => [Loss: 0.6547]
[2025-07-21 17:05:47.922831] => [Epoch Num: 015/100] => [Global Step: 0440/1150] => [Loss: 0.5302]
[2025-07-21 17:06:05.947239] => [Epoch Num: 015/100] => [Global Step: 0460/1150] => [Loss: 0.5195]
[2025-07-21 17:06:23.987023] => [Epoch Num: 015/100] => [Global Step: 0480/1150] => [Loss: 0.5899]
[2025-07-21 17:06:42.030997] => [Epoch Num: 015/100] => [Global Step: 0500/1150] => [Loss: 0.3665]
[2025-07-21 17:07:01.160825] => [Epoch Num: 015/100] => [Global Step: 0520/1150] => [Loss: 0.6075]
[2025-07-21 17:07:19.174510] => [Epoch Num: 015/100] => [Global Step: 0540/1150] => [Loss: 0.5079]
[2025-07-21 17:07:37.198248] => [Epoch Num: 015/100] => [Global Step: 0560/1150] => [Loss: 0.4628]
[2025-07-21 17:07:55.251368] => [Epoch Num: 015/100] => [Global Step: 0580/1150] => [Loss: 0.2940]
[2025-07-21 17:08:13.339376] => [Epoch Num: 015/100] => [Global Step: 0600/1150] => [Loss: 0.5485]
[2025-07-21 17:08:31.451311] => [Epoch Num: 015/100] => [Global Step: 0620/1150] => [Loss: 0.6657]
[2025-07-21 17:08:49.553056] => [Epoch Num: 015/100] => [Global Step: 0640/1150] => [Loss: 0.5459]
[2025-07-21 17:09:08.899679] => [Epoch Num: 015/100] => [Global Step: 0660/1150] => [Loss: 0.4723]
[2025-07-21 17:09:27.026167] => [Epoch Num: 015/100] => [Global Step: 0680/1150] => [Loss: 0.3960]
[2025-07-21 17:09:45.141351] => [Epoch Num: 015/100] => [Global Step: 0700/1150] => [Loss: 0.7889]
[2025-07-21 17:10:03.280113] => [Epoch Num: 015/100] => [Global Step: 0720/1150] => [Loss: 0.5971]
[2025-07-21 17:10:21.354482] => [Epoch Num: 015/100] => [Global Step: 0740/1150] => [Loss: 0.6481]
[2025-07-21 17:10:39.421565] => [Epoch Num: 015/100] => [Global Step: 0760/1150] => [Loss: 0.5529]
[2025-07-21 17:10:57.519015] => [Epoch Num: 015/100] => [Global Step: 0780/1150] => [Loss: 0.3944]
[2025-07-21 17:11:15.575448] => [Epoch Num: 015/100] => [Global Step: 0800/1150] => [Loss: 0.6074]
[2025-07-21 17:11:35.461358] => [Epoch Num: 015/100] => [Global Step: 0820/1150] => [Loss: 0.4185]
[2025-07-21 17:11:53.532463] => [Epoch Num: 015/100] => [Global Step: 0840/1150] => [Loss: 0.5934]
[2025-07-21 17:12:11.664724] => [Epoch Num: 015/100] => [Global Step: 0860/1150] => [Loss: 0.7879]
[2025-07-21 17:12:29.839537] => [Epoch Num: 015/100] => [Global Step: 0880/1150] => [Loss: 0.4094]
[2025-07-21 17:12:47.957656] => [Epoch Num: 015/100] => [Global Step: 0900/1150] => [Loss: 0.4066]
[2025-07-21 17:13:05.965975] => [Epoch Num: 015/100] => [Global Step: 0920/1150] => [Loss: 0.3481]
[2025-07-21 17:13:23.992430] => [Epoch Num: 015/100] => [Global Step: 0940/1150] => [Loss: 0.5555]
[2025-07-21 17:13:42.262371] => [Epoch Num: 015/100] => [Global Step: 0960/1150] => [Loss: 0.6501]
[2025-07-21 17:14:00.974997] => [Epoch Num: 015/100] => [Global Step: 0980/1150] => [Loss: 0.4227]
[2025-07-21 17:14:19.663296] => [Epoch Num: 015/100] => [Global Step: 1000/1150] => [Loss: 0.5937]
[2025-07-21 17:14:40.574549] => [Epoch Num: 015/100] => [Global Step: 1020/1150] => [Loss: 0.7087]
[2025-07-21 17:14:59.036306] => [Epoch Num: 015/100] => [Global Step: 1040/1150] => [Loss: 0.4032]
[2025-07-21 17:15:17.110483] => [Epoch Num: 015/100] => [Global Step: 1060/1150] => [Loss: 0.5587]
[2025-07-21 17:15:35.203961] => [Epoch Num: 015/100] => [Global Step: 1080/1150] => [Loss: 0.3676]
[2025-07-21 17:15:53.297493] => [Epoch Num: 015/100] => [Global Step: 1100/1150] => [Loss: 0.4127]
[2025-07-21 17:16:11.310709] => [Epoch Num: 015/100] => [Global Step: 1120/1150] => [Loss: 0.4035]
[2025-07-21 17:16:29.178945] => [Epoch Num: 015/100] => [Global Step: 1140/1150] => [Loss: 0.3546]
[2025-07-21 17:16:51.033645] => [Epoch Num: 016/100] => [Global Step: 0000/1150] => [Loss: 0.4690]
[2025-07-21 17:17:09.406954] => [Epoch Num: 016/100] => [Global Step: 0020/1150] => [Loss: 0.5444]
[2025-07-21 17:17:27.460119] => [Epoch Num: 016/100] => [Global Step: 0040/1150] => [Loss: 0.5615]
[2025-07-21 17:17:45.510957] => [Epoch Num: 016/100] => [Global Step: 0060/1150] => [Loss: 0.5268]
[2025-07-21 17:18:03.601372] => [Epoch Num: 016/100] => [Global Step: 0080/1150] => [Loss: 0.3932]
[2025-07-21 17:18:21.713484] => [Epoch Num: 016/100] => [Global Step: 0100/1150] => [Loss: 0.3976]
[2025-07-21 17:18:40.210560] => [Epoch Num: 016/100] => [Global Step: 0120/1150] => [Loss: 0.6130]
[2025-07-21 17:18:58.333831] => [Epoch Num: 016/100] => [Global Step: 0140/1150] => [Loss: 0.4521]
[2025-07-21 17:19:16.697303] => [Epoch Num: 016/100] => [Global Step: 0160/1150] => [Loss: 0.5796]
[2025-07-21 17:19:34.881498] => [Epoch Num: 016/100] => [Global Step: 0180/1150] => [Loss: 0.3804]
[2025-07-21 17:19:53.408162] => [Epoch Num: 016/100] => [Global Step: 0200/1150] => [Loss: 0.3251]
[2025-07-21 17:20:11.533821] => [Epoch Num: 016/100] => [Global Step: 0220/1150] => [Loss: 0.5128]
[2025-07-21 17:20:30.399892] => [Epoch Num: 016/100] => [Global Step: 0240/1150] => [Loss: 0.4854]
[2025-07-21 17:20:48.422348] => [Epoch Num: 016/100] => [Global Step: 0260/1150] => [Loss: 0.6207]
[2025-07-21 17:21:06.839911] => [Epoch Num: 016/100] => [Global Step: 0280/1150] => [Loss: 0.4845]
[2025-07-21 17:21:24.919067] => [Epoch Num: 016/100] => [Global Step: 0300/1150] => [Loss: 0.4866]
[2025-07-21 17:21:43.159904] => [Epoch Num: 016/100] => [Global Step: 0320/1150] => [Loss: 0.4217]
[2025-07-21 17:22:02.768424] => [Epoch Num: 016/100] => [Global Step: 0340/1150] => [Loss: 0.5312]
[2025-07-21 17:22:21.518977] => [Epoch Num: 016/100] => [Global Step: 0360/1150] => [Loss: 0.4008]
[2025-07-21 17:22:40.314861] => [Epoch Num: 016/100] => [Global Step: 0380/1150] => [Loss: 0.6899]
[2025-07-21 17:22:59.092821] => [Epoch Num: 016/100] => [Global Step: 0400/1150] => [Loss: 0.3937]
[2025-07-21 17:23:17.915898] => [Epoch Num: 016/100] => [Global Step: 0420/1150] => [Loss: 0.4058]
[2025-07-21 17:23:36.904054] => [Epoch Num: 016/100] => [Global Step: 0440/1150] => [Loss: 0.5376]
[2025-07-21 17:23:54.980680] => [Epoch Num: 016/100] => [Global Step: 0460/1150] => [Loss: 0.7712]
[2025-07-21 17:24:13.033705] => [Epoch Num: 016/100] => [Global Step: 0480/1150] => [Loss: 0.5452]
[2025-07-21 17:24:31.093601] => [Epoch Num: 016/100] => [Global Step: 0500/1150] => [Loss: 0.4816]
[2025-07-21 17:24:49.183907] => [Epoch Num: 016/100] => [Global Step: 0520/1150] => [Loss: 0.4188]
[2025-07-21 17:25:07.233468] => [Epoch Num: 016/100] => [Global Step: 0540/1150] => [Loss: 0.4270]
[2025-07-21 17:25:26.407474] => [Epoch Num: 016/100] => [Global Step: 0560/1150] => [Loss: 0.5088]
[2025-07-21 17:25:44.507869] => [Epoch Num: 016/100] => [Global Step: 0580/1150] => [Loss: 0.5680]
[2025-07-21 17:26:02.540417] => [Epoch Num: 016/100] => [Global Step: 0600/1150] => [Loss: 0.5524]
[2025-07-21 17:26:20.577693] => [Epoch Num: 016/100] => [Global Step: 0620/1150] => [Loss: 0.6261]
[2025-07-21 17:26:38.608729] => [Epoch Num: 016/100] => [Global Step: 0640/1150] => [Loss: 0.5729]
[2025-07-21 17:26:56.609317] => [Epoch Num: 016/100] => [Global Step: 0660/1150] => [Loss: 0.4848]
[2025-07-21 17:27:14.656073] => [Epoch Num: 016/100] => [Global Step: 0680/1150] => [Loss: 0.7309]
[2025-07-21 17:27:34.077255] => [Epoch Num: 016/100] => [Global Step: 0700/1150] => [Loss: 0.7628]
[2025-07-21 17:27:52.113974] => [Epoch Num: 016/100] => [Global Step: 0720/1150] => [Loss: 0.3972]
[2025-07-21 17:28:10.142671] => [Epoch Num: 016/100] => [Global Step: 0740/1150] => [Loss: 0.5036]
[2025-07-21 17:28:28.232346] => [Epoch Num: 016/100] => [Global Step: 0760/1150] => [Loss: 0.3338]
[2025-07-21 17:28:46.337643] => [Epoch Num: 016/100] => [Global Step: 0780/1150] => [Loss: 0.5718]
[2025-07-21 17:29:04.442236] => [Epoch Num: 016/100] => [Global Step: 0800/1150] => [Loss: 0.5759]
[2025-07-21 17:29:22.482115] => [Epoch Num: 016/100] => [Global Step: 0820/1150] => [Loss: 0.4100]
[2025-07-21 17:29:40.553195] => [Epoch Num: 016/100] => [Global Step: 0840/1150] => [Loss: 0.4060]
[2025-07-21 17:29:58.614989] => [Epoch Num: 016/100] => [Global Step: 0860/1150] => [Loss: 0.4258]
[2025-07-21 17:30:18.409273] => [Epoch Num: 016/100] => [Global Step: 0880/1150] => [Loss: 0.5116]
[2025-07-21 17:30:36.568106] => [Epoch Num: 016/100] => [Global Step: 0900/1150] => [Loss: 0.5272]
[2025-07-21 17:30:54.754173] => [Epoch Num: 016/100] => [Global Step: 0920/1150] => [Loss: 0.4965]
[2025-07-21 17:31:12.873981] => [Epoch Num: 016/100] => [Global Step: 0940/1150] => [Loss: 0.4895]
[2025-07-21 17:31:30.978296] => [Epoch Num: 016/100] => [Global Step: 0960/1150] => [Loss: 0.4803]
[2025-07-21 17:31:49.119298] => [Epoch Num: 016/100] => [Global Step: 0980/1150] => [Loss: 0.4169]
[2025-07-21 17:32:07.224757] => [Epoch Num: 016/100] => [Global Step: 1000/1150] => [Loss: 0.6484]
[2025-07-21 17:32:25.318077] => [Epoch Num: 016/100] => [Global Step: 1020/1150] => [Loss: 0.4736]
[2025-07-21 17:32:43.390176] => [Epoch Num: 016/100] => [Global Step: 1040/1150] => [Loss: 0.3997]
[2025-07-21 17:33:01.510653] => [Epoch Num: 016/100] => [Global Step: 1060/1150] => [Loss: 0.6654]
[2025-07-21 17:33:21.915220] => [Epoch Num: 016/100] => [Global Step: 1080/1150] => [Loss: 0.4492]
[2025-07-21 17:33:40.096365] => [Epoch Num: 016/100] => [Global Step: 1100/1150] => [Loss: 0.5821]
[2025-07-21 17:33:58.175879] => [Epoch Num: 016/100] => [Global Step: 1120/1150] => [Loss: 0.4818]
[2025-07-21 17:34:16.152142] => [Epoch Num: 016/100] => [Global Step: 1140/1150] => [Loss: 0.3944]
[2025-07-21 17:34:36.065351] => [Epoch Num: 017/100] => [Global Step: 0000/1150] => [Loss: 0.6389]
[2025-07-21 17:34:54.987509] => [Epoch Num: 017/100] => [Global Step: 0020/1150] => [Loss: 0.3350]
[2025-07-21 17:35:13.187498] => [Epoch Num: 017/100] => [Global Step: 0040/1150] => [Loss: 0.3934]
[2025-07-21 17:35:31.418959] => [Epoch Num: 017/100] => [Global Step: 0060/1150] => [Loss: 0.4118]
[2025-07-21 17:35:49.703055] => [Epoch Num: 017/100] => [Global Step: 0080/1150] => [Loss: 0.3448]
[2025-07-21 17:36:07.976183] => [Epoch Num: 017/100] => [Global Step: 0100/1150] => [Loss: 0.4497]
[2025-07-21 17:36:26.229922] => [Epoch Num: 017/100] => [Global Step: 0120/1150] => [Loss: 0.5912]
[2025-07-21 17:36:44.475267] => [Epoch Num: 017/100] => [Global Step: 0140/1150] => [Loss: 0.3584]
[2025-07-21 17:37:02.727028] => [Epoch Num: 017/100] => [Global Step: 0160/1150] => [Loss: 0.4131]
[2025-07-21 17:37:20.979463] => [Epoch Num: 017/100] => [Global Step: 0180/1150] => [Loss: 0.4862]
[2025-07-21 17:37:39.579654] => [Epoch Num: 017/100] => [Global Step: 0200/1150] => [Loss: 0.5034]
[2025-07-21 17:37:57.847850] => [Epoch Num: 017/100] => [Global Step: 0220/1150] => [Loss: 0.5102]
[2025-07-21 17:38:16.730871] => [Epoch Num: 017/100] => [Global Step: 0240/1150] => [Loss: 0.4871]
[2025-07-21 17:38:35.091959] => [Epoch Num: 017/100] => [Global Step: 0260/1150] => [Loss: 0.5280]
[2025-07-21 17:38:53.484597] => [Epoch Num: 017/100] => [Global Step: 0280/1150] => [Loss: 0.6028]
[2025-07-21 17:39:11.881459] => [Epoch Num: 017/100] => [Global Step: 0300/1150] => [Loss: 0.5439]
[2025-07-21 17:39:30.908362] => [Epoch Num: 017/100] => [Global Step: 0320/1150] => [Loss: 0.5090]
[2025-07-21 17:39:49.258950] => [Epoch Num: 017/100] => [Global Step: 0340/1150] => [Loss: 0.6562]
[2025-07-21 17:40:07.635359] => [Epoch Num: 017/100] => [Global Step: 0360/1150] => [Loss: 0.6034]
[2025-07-21 17:40:26.044745] => [Epoch Num: 017/100] => [Global Step: 0380/1150] => [Loss: 0.5314]
