2025-09-26 17:46:11.793361 Epoch [074/100], Step [0150/1150], Loss1: 0.2260 Loss2: 0.3484 Loss3: 0.1895
2025-09-26 17:47:19.318291 Epoch [074/100], Step [0200/1150], Loss1: 0.3000 Loss2: 0.4493 Loss3: 0.2819
2025-09-26 17:48:27.199568 Epoch [074/100], Step [0250/1150], Loss1: 0.2656 Loss2: 0.3430 Loss3: 0.2409
2025-09-26 17:49:35.703419 Epoch [074/100], Step [0300/1150], Loss1: 0.2010 Loss2: 0.2717 Loss3: 0.1817
2025-09-26 17:50:44.054952 Epoch [074/100], Step [0350/1150], Loss1: 0.1432 Loss2: 0.1999 Loss3: 0.1310
2025-09-26 17:51:52.007063 Epoch [074/100], Step [0400/1150], Loss1: 0.2799 Loss2: 0.3697 Loss3: 0.2585
2025-09-26 17:53:00.457876 Epoch [074/100], Step [0450/1150], Loss1: 0.2028 Loss2: 0.3222 Loss3: 0.1837
2025-09-26 17:54:09.452326 Epoch [074/100], Step [0500/1150], Loss1: 0.2270 Loss2: 0.2681 Loss3: 0.2156
2025-09-26 17:55:19.763256 Epoch [074/100], Step [0550/1150], Loss1: 0.1694 Loss2: 0.2238 Loss3: 0.1509
2025-09-26 17:56:30.960039 Epoch [074/100], Step [0600/1150], Loss1: 0.1946 Loss2: 0.2639 Loss3: 0.1790
2025-09-26 17:57:41.303721 Epoch [074/100], Step [0650/1150], Loss1: 0.2043 Loss2: 0.2635 Loss3: 0.1870
2025-09-26 17:58:51.729508 Epoch [074/100], Step [0700/1150], Loss1: 0.1578 Loss2: 0.2280 Loss3: 0.1376
2025-09-26 18:00:02.355369 Epoch [074/100], Step [0750/1150], Loss1: 0.2566 Loss2: 0.3469 Loss3: 0.2343
2025-09-26 18:01:12.694192 Epoch [074/100], Step [0800/1150], Loss1: 0.2032 Loss2: 0.2517 Loss3: 0.1782
2025-09-26 18:02:23.445913 Epoch [074/100], Step [0850/1150], Loss1: 0.1590 Loss2: 0.1987 Loss3: 0.1371
2025-09-26 18:03:34.254854 Epoch [074/100], Step [0900/1150], Loss1: 0.2532 Loss2: 0.3640 Loss3: 0.2265
2025-09-26 18:04:44.630708 Epoch [074/100], Step [0950/1150], Loss1: 0.1618 Loss2: 0.2254 Loss3: 0.1340
2025-09-26 18:05:55.105402 Epoch [074/100], Step [1000/1150], Loss1: 0.1417 Loss2: 0.1859 Loss3: 0.1265
2025-09-26 18:07:05.593236 Epoch [074/100], Step [1050/1150], Loss1: 0.2902 Loss2: 0.4405 Loss3: 0.2663
2025-09-26 18:08:15.751904 Epoch [074/100], Step [1100/1150], Loss1: 0.2445 Loss2: 0.3520 Loss3: 0.2198
2025-09-26 18:09:25.636691 Epoch [074/100], Step [1150/1150], Loss1: 0.1743 Loss2: 0.1980 Loss3: 0.1579
2025-09-26 18:09:34.570454 Epoch [075/100], Step [0001/1150], Loss1: 0.2351 Loss2: 0.3587 Loss3: 0.2237
2025-09-26 18:10:43.387331 Epoch [075/100], Step [0050/1150], Loss1: 0.1663 Loss2: 0.2205 Loss3: 0.1421
2025-09-26 18:11:53.361773 Epoch [075/100], Step [0100/1150], Loss1: 0.2345 Loss2: 0.3351 Loss3: 0.2007
2025-09-26 18:13:03.620108 Epoch [075/100], Step [0150/1150], Loss1: 0.1496 Loss2: 0.2027 Loss3: 0.1449
2025-09-26 18:14:13.891632 Epoch [075/100], Step [0200/1150], Loss1: 0.2461 Loss2: 0.3378 Loss3: 0.2254
2025-09-26 18:15:24.010877 Epoch [075/100], Step [0250/1150], Loss1: 0.2691 Loss2: 0.3423 Loss3: 0.2404
2025-09-26 18:16:34.181663 Epoch [075/100], Step [0300/1150], Loss1: 0.2358 Loss2: 0.3343 Loss3: 0.2127
2025-09-26 18:17:43.990750 Epoch [075/100], Step [0350/1150], Loss1: 0.1761 Loss2: 0.2338 Loss3: 0.1592
2025-09-26 18:18:53.780908 Epoch [075/100], Step [0400/1150], Loss1: 0.1639 Loss2: 0.2301 Loss3: 0.1401
2025-09-26 18:20:03.657789 Epoch [075/100], Step [0450/1150], Loss1: 0.2812 Loss2: 0.3711 Loss3: 0.2578
2025-09-26 18:21:13.985285 Epoch [075/100], Step [0500/1150], Loss1: 0.2049 Loss2: 0.2828 Loss3: 0.1948
2025-09-26 18:22:24.072593 Epoch [075/100], Step [0550/1150], Loss1: 0.3125 Loss2: 0.4229 Loss3: 0.2935
2025-09-26 18:23:34.104212 Epoch [075/100], Step [0600/1150], Loss1: 0.1592 Loss2: 0.2308 Loss3: 0.1454
2025-09-26 18:24:44.288919 Epoch [075/100], Step [0650/1150], Loss1: 0.1531 Loss2: 0.1853 Loss3: 0.1332
2025-09-26 18:25:54.619341 Epoch [075/100], Step [0700/1150], Loss1: 0.1619 Loss2: 0.2449 Loss3: 0.1507
2025-09-26 18:27:04.849469 Epoch [075/100], Step [0750/1150], Loss1: 0.1342 Loss2: 0.2112 Loss3: 0.1119
2025-09-26 18:28:15.889765 Epoch [075/100], Step [0800/1150], Loss1: 0.1733 Loss2: 0.2435 Loss3: 0.1602
2025-09-26 18:29:27.095865 Epoch [075/100], Step [0850/1150], Loss1: 0.2434 Loss2: 0.3171 Loss3: 0.2245
2025-09-26 18:30:38.952669 Epoch [075/100], Step [0900/1150], Loss1: 0.1899 Loss2: 0.2512 Loss3: 0.1741
2025-09-26 18:31:50.123350 Epoch [075/100], Step [0950/1150], Loss1: 0.1810 Loss2: 0.3160 Loss3: 0.1620
2025-09-26 18:33:01.883173 Epoch [075/100], Step [1000/1150], Loss1: 0.1996 Loss2: 0.2462 Loss3: 0.1764
2025-09-26 18:34:13.286762 Epoch [075/100], Step [1050/1150], Loss1: 0.3194 Loss2: 0.4358 Loss3: 0.3032
2025-09-26 18:35:24.692397 Epoch [075/100], Step [1100/1150], Loss1: 0.1938 Loss2: 0.2801 Loss3: 0.1687
2025-09-26 18:36:36.317170 Epoch [075/100], Step [1150/1150], Loss1: 0.3215 Loss2: 0.5455 Loss3: 0.3283
2025-09-26 18:36:41.885255 Epoch [076/100], Step [0001/1150], Loss1: 0.3225 Loss2: 0.3867 Loss3: 0.3027
2025-09-26 18:37:51.244866 Epoch [076/100], Step [0050/1150], Loss1: 0.1718 Loss2: 0.2229 Loss3: 0.1528
2025-09-26 18:39:02.817240 Epoch [076/100], Step [0100/1150], Loss1: 0.2218 Loss2: 0.2758 Loss3: 0.2008
2025-09-26 18:40:14.743999 Epoch [076/100], Step [0150/1150], Loss1: 0.1784 Loss2: 0.2340 Loss3: 0.1575
2025-09-26 18:41:25.998078 Epoch [076/100], Step [0200/1150], Loss1: 0.2158 Loss2: 0.2632 Loss3: 0.1980
2025-09-26 18:42:38.022844 Epoch [076/100], Step [0250/1150], Loss1: 0.2200 Loss2: 0.2779 Loss3: 0.1920
2025-09-26 18:43:49.121490 Epoch [076/100], Step [0300/1150], Loss1: 0.2481 Loss2: 0.3085 Loss3: 0.2276
2025-09-26 18:45:00.035424 Epoch [076/100], Step [0350/1150], Loss1: 0.1964 Loss2: 0.2392 Loss3: 0.1714
2025-09-26 18:46:10.661253 Epoch [076/100], Step [0400/1150], Loss1: 0.1842 Loss2: 0.2609 Loss3: 0.1624
2025-09-26 18:47:21.120912 Epoch [076/100], Step [0450/1150], Loss1: 0.1951 Loss2: 0.2542 Loss3: 0.1838
2025-09-26 18:48:31.445641 Epoch [076/100], Step [0500/1150], Loss1: 0.2050 Loss2: 0.2748 Loss3: 0.1848
2025-09-26 18:49:41.820864 Epoch [076/100], Step [0550/1150], Loss1: 0.2443 Loss2: 0.3242 Loss3: 0.2147
2025-09-26 18:50:52.133690 Epoch [076/100], Step [0600/1150], Loss1: 0.2714 Loss2: 0.3976 Loss3: 0.2487
2025-09-26 18:52:02.786543 Epoch [076/100], Step [0650/1150], Loss1: 0.2283 Loss2: 0.2670 Loss3: 0.2089
2025-09-26 18:53:13.135346 Epoch [076/100], Step [0700/1150], Loss1: 0.1903 Loss2: 0.2392 Loss3: 0.1720
2025-09-26 18:54:23.250939 Epoch [076/100], Step [0750/1150], Loss1: 0.1570 Loss2: 0.2320 Loss3: 0.1364
2025-09-26 18:55:33.145419 Epoch [076/100], Step [0800/1150], Loss1: 0.2775 Loss2: 0.3280 Loss3: 0.2470
2025-09-26 18:56:42.877923 Epoch [076/100], Step [0850/1150], Loss1: 0.1873 Loss2: 0.2245 Loss3: 0.1699
2025-09-26 18:57:52.419140 Epoch [076/100], Step [0900/1150], Loss1: 0.2404 Loss2: 0.3252 Loss3: 0.2168
2025-09-26 18:59:01.838123 Epoch [076/100], Step [0950/1150], Loss1: 0.1924 Loss2: 0.2745 Loss3: 0.1702
2025-09-26 19:00:10.653534 Epoch [076/100], Step [1000/1150], Loss1: 0.1535 Loss2: 0.2090 Loss3: 0.1412
2025-09-26 19:01:17.719166 Epoch [076/100], Step [1050/1150], Loss1: 0.1915 Loss2: 0.2970 Loss3: 0.1790
2025-09-26 19:02:24.221208 Epoch [076/100], Step [1100/1150], Loss1: 0.2057 Loss2: 0.2918 Loss3: 0.1827
2025-09-26 19:03:30.329323 Epoch [076/100], Step [1150/1150], Loss1: 0.2266 Loss2: 0.3383 Loss3: 0.1985
2025-09-26 19:03:35.566767 Epoch [077/100], Step [0001/1150], Loss1: 0.2760 Loss2: 0.4086 Loss3: 0.2575
2025-09-26 19:04:40.787810 Epoch [077/100], Step [0050/1150], Loss1: 0.2764 Loss2: 0.4726 Loss3: 0.2526
2025-09-26 19:05:47.834447 Epoch [077/100], Step [0100/1150], Loss1: 0.1933 Loss2: 0.2312 Loss3: 0.1659
2025-09-26 19:06:54.632749 Epoch [077/100], Step [0150/1150], Loss1: 0.2272 Loss2: 0.3081 Loss3: 0.2120
2025-09-26 19:08:01.037298 Epoch [077/100], Step [0200/1150], Loss1: 0.1982 Loss2: 0.2421 Loss3: 0.1807
2025-09-26 19:09:07.626847 Epoch [077/100], Step [0250/1150], Loss1: 0.1657 Loss2: 0.2272 Loss3: 0.1504
2025-09-26 19:10:14.050593 Epoch [077/100], Step [0300/1150], Loss1: 0.3001 Loss2: 0.4059 Loss3: 0.2671
2025-09-26 19:11:20.518164 Epoch [077/100], Step [0350/1150], Loss1: 0.3708 Loss2: 0.4381 Loss3: 0.3486
2025-09-26 19:12:27.195116 Epoch [077/100], Step [0400/1150], Loss1: 0.2156 Loss2: 0.2751 Loss3: 0.1968
2025-09-26 19:13:33.811581 Epoch [077/100], Step [0450/1150], Loss1: 0.2082 Loss2: 0.2910 Loss3: 0.1834
2025-09-26 19:14:40.471999 Epoch [077/100], Step [0500/1150], Loss1: 0.2093 Loss2: 0.2544 Loss3: 0.1931
2025-09-26 19:15:47.148715 Epoch [077/100], Step [0550/1150], Loss1: 0.1815 Loss2: 0.2504 Loss3: 0.1597
2025-09-26 19:16:53.805321 Epoch [077/100], Step [0600/1150], Loss1: 0.1217 Loss2: 0.1983 Loss3: 0.1059
2025-09-26 19:18:00.529895 Epoch [077/100], Step [0650/1150], Loss1: 0.1768 Loss2: 0.2413 Loss3: 0.1597
2025-09-26 19:19:07.373822 Epoch [077/100], Step [0700/1150], Loss1: 0.1927 Loss2: 0.2405 Loss3: 0.1763
2025-09-26 19:20:14.347491 Epoch [077/100], Step [0750/1150], Loss1: 0.2036 Loss2: 0.3251 Loss3: 0.1791
2025-09-26 19:21:21.364005 Epoch [077/100], Step [0800/1150], Loss1: 0.1853 Loss2: 0.2672 Loss3: 0.1574
2025-09-26 19:22:28.340667 Epoch [077/100], Step [0850/1150], Loss1: 0.1842 Loss2: 0.3202 Loss3: 0.1578
2025-09-26 19:23:35.167521 Epoch [077/100], Step [0900/1150], Loss1: 0.1896 Loss2: 0.2388 Loss3: 0.1721
2025-09-26 19:24:42.211026 Epoch [077/100], Step [0950/1150], Loss1: 0.2166 Loss2: 0.2619 Loss3: 0.1875
2025-09-26 19:25:49.123621 Epoch [077/100], Step [1000/1150], Loss1: 0.1988 Loss2: 0.2863 Loss3: 0.1810
2025-09-26 19:26:55.878126 Epoch [077/100], Step [1050/1150], Loss1: 0.1856 Loss2: 0.2310 Loss3: 0.1736
2025-09-26 19:28:02.752051 Epoch [077/100], Step [1100/1150], Loss1: 0.1853 Loss2: 0.2638 Loss3: 0.1534
2025-09-26 19:29:09.333071 Epoch [077/100], Step [1150/1150], Loss1: 0.1887 Loss2: 0.2285 Loss3: 0.1599
2025-09-26 19:29:14.521724 Epoch [078/100], Step [0001/1150], Loss1: 0.2254 Loss2: 0.2850 Loss3: 0.2104
2025-09-26 19:30:20.278192 Epoch [078/100], Step [0050/1150], Loss1: 0.2211 Loss2: 0.2574 Loss3: 0.2087
2025-09-26 19:31:27.132281 Epoch [078/100], Step [0100/1150], Loss1: 0.1999 Loss2: 0.3038 Loss3: 0.1599
2025-09-26 19:32:34.059492 Epoch [078/100], Step [0150/1150], Loss1: 0.2452 Loss2: 0.2741 Loss3: 0.2221
2025-09-26 19:33:40.836579 Epoch [078/100], Step [0200/1150], Loss1: 0.3116 Loss2: 0.3405 Loss3: 0.2915
2025-09-26 19:34:47.717040 Epoch [078/100], Step [0250/1150], Loss1: 0.1520 Loss2: 0.1639 Loss3: 0.1426
2025-09-26 19:35:54.427708 Epoch [078/100], Step [0300/1150], Loss1: 0.2006 Loss2: 0.2567 Loss3: 0.1797
2025-09-26 19:37:01.196868 Epoch [078/100], Step [0350/1150], Loss1: 0.1527 Loss2: 0.2334 Loss3: 0.1368
2025-09-26 19:38:07.953930 Epoch [078/100], Step [0400/1150], Loss1: 0.2462 Loss2: 0.3135 Loss3: 0.2279
2025-09-26 19:39:14.737956 Epoch [078/100], Step [0450/1150], Loss1: 0.1806 Loss2: 0.2737 Loss3: 0.1602
2025-09-26 19:40:21.595107 Epoch [078/100], Step [0500/1150], Loss1: 0.2542 Loss2: 0.5095 Loss3: 0.2391
2025-09-26 19:41:28.156819 Epoch [078/100], Step [0550/1150], Loss1: 0.2372 Loss2: 0.3061 Loss3: 0.2103
2025-09-26 19:42:34.685991 Epoch [078/100], Step [0600/1150], Loss1: 0.1856 Loss2: 0.2300 Loss3: 0.1606
2025-09-26 19:43:41.353949 Epoch [078/100], Step [0650/1150], Loss1: 0.1651 Loss2: 0.2198 Loss3: 0.1508
2025-09-26 19:44:47.761984 Epoch [078/100], Step [0700/1150], Loss1: 0.2023 Loss2: 0.2464 Loss3: 0.1795
2025-09-26 19:45:54.098070 Epoch [078/100], Step [0750/1150], Loss1: 0.2191 Loss2: 0.3193 Loss3: 0.2010
2025-09-26 19:47:00.564129 Epoch [078/100], Step [0800/1150], Loss1: 0.2801 Loss2: 0.3767 Loss3: 0.2549
2025-09-26 19:48:07.004499 Epoch [078/100], Step [0850/1150], Loss1: 0.2677 Loss2: 0.4628 Loss3: 0.2121
2025-09-26 19:49:13.318391 Epoch [078/100], Step [0900/1150], Loss1: 0.1438 Loss2: 0.2152 Loss3: 0.1363
2025-09-26 19:50:26.822945 Epoch [078/100], Step [0950/1150], Loss1: 0.2216 Loss2: 0.3413 Loss3: 0.1986
2025-09-26 19:51:34.547549 Epoch [078/100], Step [1000/1150], Loss1: 0.2123 Loss2: 0.2515 Loss3: 0.2035
2025-09-26 19:52:40.857164 Epoch [078/100], Step [1050/1150], Loss1: 0.2133 Loss2: 0.3300 Loss3: 0.2011
2025-09-26 19:53:47.181993 Epoch [078/100], Step [1100/1150], Loss1: 0.1631 Loss2: 0.2649 Loss3: 0.1464
2025-09-26 19:54:53.064265 Epoch [078/100], Step [1150/1150], Loss1: 0.1927 Loss2: 0.2488 Loss3: 0.1785
2025-09-26 19:54:57.392178 Epoch [079/100], Step [0001/1150], Loss1: 0.2425 Loss2: 0.3551 Loss3: 0.2322
2025-09-26 19:56:02.634163 Epoch [079/100], Step [0050/1150], Loss1: 0.2892 Loss2: 0.3351 Loss3: 0.2752
2025-09-26 19:57:08.867705 Epoch [079/100], Step [0100/1150], Loss1: 0.1502 Loss2: 0.1939 Loss3: 0.1325
2025-09-26 19:58:15.154796 Epoch [079/100], Step [0150/1150], Loss1: 0.1688 Loss2: 0.2855 Loss3: 0.1422
2025-09-26 19:59:21.481484 Epoch [079/100], Step [0200/1150], Loss1: 0.1499 Loss2: 0.2501 Loss3: 0.1255
2025-09-26 20:00:27.677675 Epoch [079/100], Step [0250/1150], Loss1: 0.1962 Loss2: 0.3378 Loss3: 0.1827
2025-09-26 20:01:34.859065 Epoch [079/100], Step [0300/1150], Loss1: 0.2569 Loss2: 0.3990 Loss3: 0.2519
2025-09-26 20:02:41.212109 Epoch [079/100], Step [0350/1150], Loss1: 0.1947 Loss2: 0.2681 Loss3: 0.1745
2025-09-26 20:03:47.704527 Epoch [079/100], Step [0400/1150], Loss1: 0.2446 Loss2: 0.3377 Loss3: 0.2204
2025-09-26 20:04:53.958278 Epoch [079/100], Step [0450/1150], Loss1: 0.1741 Loss2: 0.2318 Loss3: 0.1523
2025-09-26 20:06:00.232084 Epoch [079/100], Step [0500/1150], Loss1: 0.2111 Loss2: 0.3179 Loss3: 0.1955
2025-09-26 20:07:06.596995 Epoch [079/100], Step [0550/1150], Loss1: 0.2958 Loss2: 0.3667 Loss3: 0.2782
2025-09-26 20:08:13.173644 Epoch [079/100], Step [0600/1150], Loss1: 0.2312 Loss2: 0.2895 Loss3: 0.2086
2025-09-26 20:09:19.725759 Epoch [079/100], Step [0650/1150], Loss1: 0.2870 Loss2: 0.3807 Loss3: 0.2613
2025-09-26 20:10:26.195923 Epoch [079/100], Step [0700/1150], Loss1: 0.1426 Loss2: 0.1990 Loss3: 0.1323
2025-09-26 20:11:32.726239 Epoch [079/100], Step [0750/1150], Loss1: 0.2419 Loss2: 0.2924 Loss3: 0.2275
2025-09-26 20:12:38.965640 Epoch [079/100], Step [0800/1150], Loss1: 0.1586 Loss2: 0.2245 Loss3: 0.1309
2025-09-26 20:13:45.522556 Epoch [079/100], Step [0850/1150], Loss1: 0.1885 Loss2: 0.2619 Loss3: 0.1607
2025-09-26 20:14:52.184318 Epoch [079/100], Step [0900/1150], Loss1: 0.1951 Loss2: 0.2484 Loss3: 0.1814
2025-09-26 20:15:58.569171 Epoch [079/100], Step [0950/1150], Loss1: 0.1929 Loss2: 0.3038 Loss3: 0.1691
2025-09-26 20:17:05.096686 Epoch [079/100], Step [1000/1150], Loss1: 0.1834 Loss2: 0.2365 Loss3: 0.1728
2025-09-26 20:18:11.881270 Epoch [079/100], Step [1050/1150], Loss1: 0.1537 Loss2: 0.1797 Loss3: 0.1405
2025-09-26 20:19:18.404852 Epoch [079/100], Step [1100/1150], Loss1: 0.1851 Loss2: 0.2854 Loss3: 0.1571
2025-09-26 20:20:24.673858 Epoch [079/100], Step [1150/1150], Loss1: 0.2956 Loss2: 0.3817 Loss3: 0.2487
2025-09-26 20:20:33.076521 Epoch [080/100], Step [0001/1150], Loss1: 0.2285 Loss2: 0.3119 Loss3: 0.1979
2025-09-26 20:21:38.388622 Epoch [080/100], Step [0050/1150], Loss1: 0.1678 Loss2: 0.2136 Loss3: 0.1393
2025-09-26 20:22:45.771737 Epoch [080/100], Step [0100/1150], Loss1: 0.2288 Loss2: 0.3838 Loss3: 0.2119
2025-09-26 20:23:52.356018 Epoch [080/100], Step [0150/1150], Loss1: 0.2745 Loss2: 0.4264 Loss3: 0.2502
2025-09-26 20:24:59.226292 Epoch [080/100], Step [0200/1150], Loss1: 0.1779 Loss2: 0.2134 Loss3: 0.1679
2025-09-26 20:26:05.736062 Epoch [080/100], Step [0250/1150], Loss1: 0.2173 Loss2: 0.2238 Loss3: 0.1816
2025-09-26 20:27:12.129612 Epoch [080/100], Step [0300/1150], Loss1: 0.2614 Loss2: 0.3384 Loss3: 0.2354
2025-09-26 20:28:18.557495 Epoch [080/100], Step [0350/1150], Loss1: 0.1713 Loss2: 0.2523 Loss3: 0.1475
2025-09-26 20:29:25.561752 Epoch [080/100], Step [0400/1150], Loss1: 0.2130 Loss2: 0.2719 Loss3: 0.1959
2025-09-26 20:30:31.749173 Epoch [080/100], Step [0450/1150], Loss1: 0.2393 Loss2: 0.3277 Loss3: 0.2221
2025-09-26 20:31:37.933789 Epoch [080/100], Step [0500/1150], Loss1: 0.2526 Loss2: 0.3821 Loss3: 0.2345
2025-09-26 20:32:44.095027 Epoch [080/100], Step [0550/1150], Loss1: 0.1952 Loss2: 0.2683 Loss3: 0.1754
2025-09-26 20:33:50.200202 Epoch [080/100], Step [0600/1150], Loss1: 0.2355 Loss2: 0.2911 Loss3: 0.2223
2025-09-26 20:34:56.455373 Epoch [080/100], Step [0650/1150], Loss1: 0.2286 Loss2: 0.2808 Loss3: 0.2038
2025-09-26 20:36:02.580597 Epoch [080/100], Step [0700/1150], Loss1: 0.2083 Loss2: 0.3298 Loss3: 0.1831
2025-09-26 20:37:08.756313 Epoch [080/100], Step [0750/1150], Loss1: 0.2404 Loss2: 0.3028 Loss3: 0.2051
2025-09-26 20:38:14.916953 Epoch [080/100], Step [0800/1150], Loss1: 0.3062 Loss2: 0.3934 Loss3: 0.2937
2025-09-26 20:39:21.054140 Epoch [080/100], Step [0850/1150], Loss1: 0.1585 Loss2: 0.3298 Loss3: 0.1421
2025-09-26 20:40:27.045745 Epoch [080/100], Step [0900/1150], Loss1: 0.2419 Loss2: 0.2963 Loss3: 0.2247
2025-09-26 20:41:33.112893 Epoch [080/100], Step [0950/1150], Loss1: 0.2030 Loss2: 0.2654 Loss3: 0.1832
2025-09-26 20:42:38.981182 Epoch [080/100], Step [1000/1150], Loss1: 0.1929 Loss2: 0.2346 Loss3: 0.1738
2025-09-26 20:43:44.956094 Epoch [080/100], Step [1050/1150], Loss1: 0.1978 Loss2: 0.2522 Loss3: 0.1781
2025-09-26 20:44:51.096819 Epoch [080/100], Step [1100/1150], Loss1: 0.2286 Loss2: 0.3035 Loss3: 0.2118
2025-09-26 20:45:56.660816 Epoch [080/100], Step [1150/1150], Loss1: 0.2169 Loss2: 0.3027 Loss3: 0.1967
2025-09-26 20:46:01.888110 Epoch [081/100], Step [0001/1150], Loss1: 0.2454 Loss2: 0.3304 Loss3: 0.2246
2025-09-26 20:47:06.928064 Epoch [081/100], Step [0050/1150], Loss1: 0.2565 Loss2: 0.3877 Loss3: 0.2412
2025-09-26 20:48:13.513244 Epoch [081/100], Step [0100/1150], Loss1: 0.3176 Loss2: 0.3818 Loss3: 0.2984
2025-09-26 20:49:20.087849 Epoch [081/100], Step [0150/1150], Loss1: 0.2364 Loss2: 0.3216 Loss3: 0.2215
2025-09-26 20:50:27.535427 Epoch [081/100], Step [0200/1150], Loss1: 0.1784 Loss2: 0.2484 Loss3: 0.1598
2025-09-26 20:51:34.051683 Epoch [081/100], Step [0250/1150], Loss1: 0.1582 Loss2: 0.3283 Loss3: 0.1359
2025-09-26 20:52:40.800209 Epoch [081/100], Step [0300/1150], Loss1: 0.1860 Loss2: 0.2835 Loss3: 0.1605
2025-09-26 20:53:47.603961 Epoch [081/100], Step [0350/1150], Loss1: 0.1344 Loss2: 0.1647 Loss3: 0.1166
2025-09-26 20:54:54.107692 Epoch [081/100], Step [0400/1150], Loss1: 0.2592 Loss2: 0.3037 Loss3: 0.2387
2025-09-26 20:56:00.868515 Epoch [081/100], Step [0450/1150], Loss1: 0.3106 Loss2: 0.4695 Loss3: 0.2809
2025-09-26 20:57:07.387077 Epoch [081/100], Step [0500/1150], Loss1: 0.1505 Loss2: 0.1980 Loss3: 0.1320
2025-09-26 20:58:14.281570 Epoch [081/100], Step [0550/1150], Loss1: 0.2034 Loss2: 0.3003 Loss3: 0.1939
2025-09-26 20:59:20.925099 Epoch [081/100], Step [0600/1150], Loss1: 0.1498 Loss2: 0.2145 Loss3: 0.1292
2025-09-26 21:00:27.363284 Epoch [081/100], Step [0650/1150], Loss1: 0.2213 Loss2: 0.2777 Loss3: 0.2009
2025-09-26 21:01:34.228366 Epoch [081/100], Step [0700/1150], Loss1: 0.2779 Loss2: 0.3781 Loss3: 0.2531
2025-09-26 21:02:41.013592 Epoch [081/100], Step [0750/1150], Loss1: 0.1757 Loss2: 0.2409 Loss3: 0.1529
2025-09-26 21:03:47.645724 Epoch [081/100], Step [0800/1150], Loss1: 0.2437 Loss2: 0.3119 Loss3: 0.2284
2025-09-26 21:04:54.279612 Epoch [081/100], Step [0850/1150], Loss1: 0.1600 Loss2: 0.2117 Loss3: 0.1288
2025-09-26 21:06:01.267017 Epoch [081/100], Step [0900/1150], Loss1: 0.1923 Loss2: 0.2211 Loss3: 0.1740
2025-09-26 21:07:07.860348 Epoch [081/100], Step [0950/1150], Loss1: 0.2837 Loss2: 0.3609 Loss3: 0.2526
2025-09-26 21:08:14.653555 Epoch [081/100], Step [1000/1150], Loss1: 0.1626 Loss2: 0.1811 Loss3: 0.1478
2025-09-26 21:09:21.503253 Epoch [081/100], Step [1050/1150], Loss1: 0.2174 Loss2: 0.2917 Loss3: 0.1901
2025-09-26 21:10:28.307299 Epoch [081/100], Step [1100/1150], Loss1: 0.1944 Loss2: 0.2549 Loss3: 0.1665
2025-09-26 21:11:34.703079 Epoch [081/100], Step [1150/1150], Loss1: 0.1634 Loss2: 0.2281 Loss3: 0.1448
2025-09-26 21:11:40.008710 Epoch [082/100], Step [0001/1150], Loss1: 0.1701 Loss2: 0.2224 Loss3: 0.1505
2025-09-26 21:12:45.345420 Epoch [082/100], Step [0050/1150], Loss1: 0.1770 Loss2: 0.2683 Loss3: 0.1673
2025-09-26 21:13:51.847610 Epoch [082/100], Step [0100/1150], Loss1: 0.2247 Loss2: 0.3974 Loss3: 0.2060
2025-09-26 21:14:58.545699 Epoch [082/100], Step [0150/1150], Loss1: 0.1494 Loss2: 0.2392 Loss3: 0.1229
2025-09-26 21:16:05.213485 Epoch [082/100], Step [0200/1150], Loss1: 0.1990 Loss2: 0.2581 Loss3: 0.1691
2025-09-26 21:17:12.045258 Epoch [082/100], Step [0250/1150], Loss1: 0.2594 Loss2: 0.3538 Loss3: 0.2290
2025-09-26 21:18:18.026397 Epoch [082/100], Step [0300/1150], Loss1: 0.1584 Loss2: 0.2262 Loss3: 0.1416
2025-09-26 21:19:24.087860 Epoch [082/100], Step [0350/1150], Loss1: 0.1336 Loss2: 0.2025 Loss3: 0.1060
2025-09-26 21:20:30.126397 Epoch [082/100], Step [0400/1150], Loss1: 0.2267 Loss2: 0.2506 Loss3: 0.2101
2025-09-26 21:21:36.152553 Epoch [082/100], Step [0450/1150], Loss1: 0.1719 Loss2: 0.2652 Loss3: 0.1458
2025-09-26 21:22:41.936065 Epoch [082/100], Step [0500/1150], Loss1: 0.1600 Loss2: 0.2061 Loss3: 0.1321
2025-09-26 21:23:47.877752 Epoch [082/100], Step [0550/1150], Loss1: 0.1621 Loss2: 0.1896 Loss3: 0.1418
2025-09-26 21:24:53.835826 Epoch [082/100], Step [0600/1150], Loss1: 0.2657 Loss2: 0.3689 Loss3: 0.2446
2025-09-26 21:25:59.926741 Epoch [082/100], Step [0650/1150], Loss1: 0.2006 Loss2: 0.2611 Loss3: 0.1629
2025-09-26 21:27:06.124870 Epoch [082/100], Step [0700/1150], Loss1: 0.2138 Loss2: 0.3700 Loss3: 0.1869
2025-09-26 21:28:12.268659 Epoch [082/100], Step [0750/1150], Loss1: 0.2512 Loss2: 0.3658 Loss3: 0.2305
2025-09-26 21:29:18.630074 Epoch [082/100], Step [0800/1150], Loss1: 0.1878 Loss2: 0.3248 Loss3: 0.1727
2025-09-26 21:30:24.842407 Epoch [082/100], Step [0850/1150], Loss1: 0.2340 Loss2: 0.2894 Loss3: 0.2042
2025-09-26 21:31:31.103002 Epoch [082/100], Step [0900/1150], Loss1: 0.1514 Loss2: 0.2266 Loss3: 0.1352
